customerID,Churn,prediction,Churn_Probability,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,Partner,Dependents,gender,PhoneService,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,RetentionPriority
0388-EOPEX,Yes,1.0,0.6282,2,Month-to-month,74.4,139.4,Fiber optic,Electronic check,Yes,No,No,No,No,Yes,No,Yes,No,Female,Yes,1,1,4,6,3.769327138009797
6579-JPICP,No,0.0,0.2145,1,Month-to-month,20.4,20.4,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,1,0,2,3,0.6434716190435338
4134-BSXLX,No,0.0,0.0787,28,Month-to-month,60.9,1785.65,DSL,Mailed check,Yes,Yes,Yes,No,No,No,No,Yes,No,Male,Yes,5,2,4,11,0.8657371433903001
7783-YKGDV,Yes,1.0,0.5711,12,Month-to-month,99.7,1238.45,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,Yes,Yes,Yes,No,No,Female,Yes,3,3,5,11,6.281701874786795
3957-HHLMR,No,0.0,0.0199,70,One year,65.2,4543.15,DSL,Bank transfer (automatic),Yes,No,No,No,Yes,No,Yes,Yes,Yes,Female,Yes,5,2,4,11,0.2194488026869733
5736-YEJAX,No,0.0,0.0075,69,Two year,79.45,5502.55,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Male,Yes,5,3,4,12,0.0900014771545874
8981-FJGLA,No,1.0,0.5231,11,Month-to-month,78.0,851.8,Fiber optic,Mailed check,No,No,No,No,No,Yes,Yes,No,Yes,Male,Yes,3,0,4,7,3.6617536004454836
1135-LMECX,No,0.0,0.2221,1,Month-to-month,19.85,19.85,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,1,0,1,2,0.4441709705777015
8677-HDZEE,No,0.0,0.3353,56,Month-to-month,105.45,5916.95,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,3,5,13,4.358752776933511
7531-GQHME,No,0.0,0.1238,12,Month-to-month,20.05,265.45,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,3,0,2,5,0.6191469170599889
1297-VQDRP,No,0.0,0.1541,68,One year,107.15,7379.8,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,2,5,12,1.8490874740758203
5394-MEITZ,No,0.0,0.0197,60,Two year,80.6,4946.7,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Female,Yes,5,3,5,13,0.2554841665121862
6859-QNXIQ,No,0.0,0.0543,72,Two year,113.1,8248.5,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,4,5,14,0.760239277341288
2866-IKBTM,No,0.0,0.2223,1,Month-to-month,19.55,19.55,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,1,0,1,2,0.44462489342772327
3580-HYCSP,No,0.0,0.0657,72,Two year,110.3,7966.9,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,4,5,14,0.919897772862297
1982-FEBTD,No,0.0,0.026,23,Two year,25.6,514.75,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,Female,Yes,4,0,2,6,0.15602676342554522
1154-HYWWO,No,0.0,0.0365,38,One year,70.6,2708.2,DSL,Mailed check,Yes,Yes,Yes,Yes,No,No,No,No,No,Male,Yes,5,3,4,12,0.4378860197582708
2501-XWWTZ,No,1.0,0.5212,11,Month-to-month,70.2,760.05,Fiber optic,Electronic check,No,No,No,No,No,No,No,No,No,Male,Yes,3,0,4,7,3.648492987705055
6815-ABQFQ,No,0.0,0.2904,56,One year,107.25,6033.3,Fiber optic,Electronic check,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,3,5,13,3.7757742315988008
7343-EOBEU,No,0.0,0.3149,3,Month-to-month,23.6,89.05,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,Male,Yes,1,0,2,3,0.9447459665430021
3701-SFMUH,No,0.0,0.2972,7,Month-to-month,69.7,516.15,DSL,Credit card (automatic),Yes,No,No,Yes,Yes,No,No,Yes,Yes,Male,Yes,3,3,4,10,2.971759680012128
6103-LIANB,No,0.0,0.0958,59,Two year,99.5,5861.75,Fiber optic,Credit card (automatic),No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,2,5,12,1.1498402883294139
0939-YAPAF,Yes,1.0,0.6249,35,Month-to-month,100.25,3527.6,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,2,5,12,7.498386130656161
4710-FDUIZ,Yes,0.0,0.1996,56,One year,100.3,5614.45,Fiber optic,Credit card (automatic),No,Yes,No,Yes,Yes,No,Yes,Yes,No,Male,Yes,5,3,5,13,2.5950372893206026
6030-REHUX,No,1.0,0.6174,28,Month-to-month,110.85,3204.4,Fiber optic,Electronic check,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,8.02637143742787
5150-LJNSR,No,0.0,0.2028,31,One year,98.05,3082.1,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,No,Yes,Yes,Yes,Male,Yes,5,2,5,12,2.4330886506670737
6522-YRBXD,No,0.0,0.4844,35,Month-to-month,94.55,3365.4,Fiber optic,Electronic check,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Male,Yes,5,3,5,13,6.296967720821302
3627-FHKBK,Yes,0.0,0.4506,1,Month-to-month,75.3,75.3,Fiber optic,Mailed check,Yes,No,No,No,No,No,No,No,No,Female,Yes,1,1,4,6,2.703880734401932
5192-EBGOV,Yes,1.0,0.7743,1,Month-to-month,85.7,85.7,Fiber optic,Electronic check,No,No,No,Yes,No,Yes,Yes,No,No,Female,Yes,1,1,5,7,5.419860338596695
0742-LAFQK,No,0.0,0.0736,72,Two year,99.15,7422.1,Fiber optic,Electronic check,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Male,Yes,5,3,5,13,0.9567576628410241
0459-SPZHJ,No,0.0,0.0161,63,Two year,83.5,5435.0,DSL,Credit card (automatic),Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,5,4,5,14,0.22507578894902625
0215-BQKGS,No,0.0,0.251,30,Month-to-month,84.3,2438.6,Fiber optic,Credit card (automatic),Yes,Yes,No,No,No,Yes,No,No,No,Male,Yes,5,2,5,12,3.0121597912764746
0719-SYFRB,Yes,0.0,0.228,12,Month-to-month,61.65,713.75,DSL,Mailed check,Yes,No,Yes,No,No,Yes,Yes,No,No,Female,Yes,3,1,4,8,1.8239133111028236
8208-EUMTE,No,0.0,0.0549,16,Two year,54.85,916.15,DSL,Mailed check,Yes,Yes,Yes,Yes,No,No,No phone service,No,No,Male,No,4,3,3,10,0.5491395293609802
5172-MIGPM,No,0.0,0.36,4,Month-to-month,65.55,237.2,DSL,Mailed check,No,No,Yes,No,Yes,No,Yes,No,No,Male,Yes,2,1,4,7,2.5201994573256115
5173-ZXXXL,No,0.0,0.1268,2,One year,19.95,47.7,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,1,0,1,2,0.2535970831449337
8672-OAUPW,No,0.0,0.0153,51,One year,47.85,2356.75,DSL,Credit card (automatic),No,No,Yes,No,No,No,No,No,Yes,Male,Yes,5,0,3,8,0.12200969457521804
3419-SNJJD,Yes,0.0,0.2408,65,Month-to-month,105.25,6786.4,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,Yes,No,Yes,Yes,No,Female,Yes,5,3,5,13,3.1309766960082643
9396-ZSFLL,No,0.0,0.2656,15,Month-to-month,48.85,631.4,DSL,Mailed check,No,No,No,No,No,No,Yes,No,No,Female,Yes,4,0,3,7,1.859262245062348
7134-MJPDY,No,0.0,0.1734,66,One year,102.85,6976.75,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,2,5,12,2.0813036241420484
4881-JVQOD,No,1.0,0.527,10,Month-to-month,34.55,362.6,DSL,Bank transfer (automatic),No,No,No,No,Yes,Yes,No phone service,Yes,Yes,Male,No,3,1,2,6,3.161968240681486
5148-HKFIR,No,0.0,0.02,20,Two year,19.7,406.95,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,4,0,1,5,0.10000360254330543
5099-BAILX,Yes,0.0,0.3843,43,Month-to-month,110.75,4687.9,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,3,5,13,4.996100951392079
9931-KGHOA,No,0.0,0.0689,46,Month-to-month,55.0,2473.95,DSL,Bank transfer (automatic),Yes,No,No,No,No,No,Yes,Yes,No,Female,Yes,5,1,3,9,0.6199769507939072
1775-KWJKQ,No,0.0,0.0094,72,Two year,89.85,6562.9,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,5,4,5,14,0.13216575472428205
4908-XAXAY,No,0.0,0.1858,49,One year,89.85,4287.2,Fiber optic,Bank transfer (automatic),No,Yes,No,No,Yes,Yes,No,No,No,Female,Yes,5,2,5,12,2.229035585164708
1626-ERCMM,Yes,1.0,0.7234,20,Month-to-month,94.55,1899.65,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,4,2,5,11,7.957458013288479
2391-IPLOP,No,0.0,0.071,50,One year,69.65,3442.15,DSL,Electronic check,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Male,Yes,5,1,4,10,0.7100901106628643
5650-VDUDS,Yes,1.0,0.5521,4,Month-to-month,24.25,96.05,DSL,Mailed check,No,No,No,No,No,Yes,No phone service,No,No,Female,No,2,0,2,4,2.2082628871313776
8095-WANWK,No,0.0,0.2686,10,Month-to-month,45.25,428.7,DSL,Mailed check,No,No,No,No,No,No,No,No,No,Female,Yes,3,0,3,6,1.6116086257354862
5642-MHDQT,No,0.0,0.0096,53,One year,19.85,1039.45,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Female,Yes,5,0,1,6,0.05742097590430384
3088-FVYWK,No,0.0,0.0034,53,Two year,25.55,1336.1,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Male,Yes,5,0,2,7,0.023928979400672956
9092-GDZKO,No,0.0,0.1204,22,Month-to-month,24.85,493.4,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,Male,Yes,4,0,2,6,0.7221120348351795
3729-OWRVL,No,0.0,0.0876,65,Two year,110.35,7246.15,Fiber optic,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Male,Yes,5,3,5,13,1.1388254090725223
2324-AALNO,No,0.0,0.0145,48,One year,24.55,1203.95,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,Female,Yes,5,0,2,7,0.1016057330961111
0822-GAVAP,Yes,1.0,0.7259,2,Month-to-month,34.7,62.25,DSL,Electronic check,No,No,No,No,Yes,Yes,No phone service,No,No,Female,No,1,1,2,4,2.903770084952702
5760-IFJOZ,No,1.0,0.6438,3,Month-to-month,107.95,313.6,Fiber optic,Mailed check,No,Yes,No,Yes,Yes,No,Yes,No,No,Male,Yes,1,3,5,9,5.793940241224415
7501-IWUNG,No,0.0,0.0177,61,Two year,73.8,4616.05,DSL,Bank transfer (automatic),No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Female,Yes,5,2,4,11,0.19483610413749664
7251-LJBQN,No,0.0,0.2897,40,One year,103.75,4188.4,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,2,5,12,3.4758553717065794
2682-KEVRP,No,0.0,0.0588,22,One year,20.05,417.0,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Female,Yes,4,0,2,6,0.3527981654825645
0078-XZMHT,No,0.0,0.0214,72,Two year,85.15,6316.2,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,3,5,13,0.27879075299611245
5896-NPFWW,Yes,0.0,0.4687,3,Month-to-month,50.15,168.15,DSL,Electronic check,No,No,No,No,No,Yes,No,Yes,Yes,Male,Yes,1,0,3,4,1.8748695417936871
9978-HYCIN,No,0.0,0.1582,47,One year,84.95,4018.05,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,No,Yes,No,Yes,Yes,Male,Yes,5,2,5,12,1.8987717413988823
8329-UTMVM,No,0.0,0.3791,27,One year,104.65,2964.0,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Male,Yes,5,3,5,13,4.928468950396677
4312-KFRXN,No,0.0,0.0013,72,Two year,25.4,1710.9,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,Male,Yes,5,0,2,7,0.00934728542309271
1853-ARAAQ,No,0.0,0.3877,26,Month-to-month,50.35,1277.5,DSL,Credit card (automatic),No,No,No,Yes,Yes,Yes,No phone service,No,No,Female,No,5,2,3,10,3.877391671560455
4697-LUPSU,No,0.0,0.1155,2,One year,20.2,34.75,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,1,0,2,3,0.34644794680987756
8434-VGEQQ,No,0.0,0.0016,61,Two year,20.55,1305.95,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,2,7,0.010949400595327341
6549-YMFAW,No,0.0,0.2005,9,Month-to-month,21.25,204.55,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,Male,Yes,3,0,2,5,1.0025161745026239
6621-YOBKI,No,0.0,0.1768,5,Month-to-month,20.35,92.75,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,2,0,2,4,0.7071404883592582
1216-JWVUX,No,0.0,0.43,25,Month-to-month,75.5,1901.05,Fiber optic,Electronic check,No,Yes,No,No,No,Yes,No,Yes,Yes,Male,Yes,5,1,4,10,4.300456670362161
7595-EHCDL,No,0.0,0.2365,32,Month-to-month,50.6,1653.45,DSL,Credit card (automatic),No,No,No,Yes,Yes,No,No phone service,Yes,Yes,Male,No,5,2,3,10,2.3648046046853533
1307-TVUFB,No,0.0,0.304,42,Month-to-month,79.35,3344.1,Fiber optic,Bank transfer (automatic),No,Yes,No,No,No,Yes,Yes,No,No,Male,Yes,5,1,4,10,3.0402894300918715
6923-JHPMP,No,1.0,0.6004,2,Month-to-month,80.45,137.1,Fiber optic,Electronic check,Yes,No,No,No,No,Yes,No,No,No,Female,Yes,1,1,5,7,4.202728459363456
2499-AJYUA,No,0.0,0.0708,72,Two year,110.8,7882.25,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,0.9200000039000051
8224-IVVPA,No,0.0,0.1421,27,Month-to-month,56.7,1652.95,DSL,Mailed check,Yes,Yes,No,No,No,Yes,No,No,No,Female,Yes,5,2,3,10,1.4209184539438446
9477-LGWQI,No,0.0,0.0116,70,Two year,80.15,5600.15,DSL,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Male,Yes,5,4,5,14,0.16177536898099953
0030-FNXPP,No,0.0,0.2021,3,Month-to-month,19.85,57.2,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,1,0,1,2,0.4041654656721745
1894-IGFSG,Yes,1.0,0.5632,22,Month-to-month,89.25,1907.85,Fiber optic,Electronic check,No,No,No,Yes,Yes,No,No,No,No,Female,Yes,4,2,5,11,6.194710160732118
7969-FFOWG,No,0.0,0.0012,65,Two year,19.9,1292.6,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,1,6,0.007285266302132776
7817-OMJNA,No,0.0,0.0707,14,One year,20.4,275.7,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,4,0,2,6,0.4240356016430562
3137-NYQQI,No,0.0,0.1306,17,One year,64.8,1175.6,DSL,Mailed check,Yes,Yes,No,No,Yes,No,No,Yes,No,Male,Yes,4,3,4,11,1.4370985027547687
0236-HFWSV,Yes,1.0,0.7421,15,Month-to-month,93.35,1444.65,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,No,No,Male,Yes,4,2,5,11,8.162603442455625
2037-XJFUP,Yes,0.0,0.4178,33,One year,95.8,3036.75,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,No,Yes,No,Male,Yes,5,2,5,12,5.01402781530707
3758-CKOQL,No,0.0,0.1254,59,One year,107.0,6152.3,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,1.630202315519138
0322-CHQRU,Yes,0.0,0.4348,2,Month-to-month,45.35,89.5,DSL,Electronic check,No,No,No,No,No,No,No,No,No,Male,Yes,1,0,3,4,1.7391290059911966
0691-IFBQW,Yes,0.0,0.3275,46,One year,110.0,4874.8,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,4,5,14,4.585597369751682
2202-OUTMO,No,0.0,0.1157,34,Month-to-month,60.85,2003.6,DSL,Bank transfer (automatic),Yes,No,Yes,No,No,Yes,Yes,Yes,No,Female,Yes,5,1,4,10,1.1567458342250747
4257-GAESD,No,1.0,0.5587,6,Month-to-month,45.0,298.7,DSL,Credit card (automatic),No,No,No,Yes,Yes,No,No phone service,No,No,Female,No,2,2,3,7,3.911128277247581
2040-OBMLJ,No,0.0,0.1581,31,One year,81.7,2548.65,Fiber optic,Credit card (automatic),No,No,Yes,No,No,No,Yes,No,No,Male,Yes,5,0,5,10,1.5806820916765008
1450-GALXR,Yes,1.0,0.7151,10,Month-to-month,98.5,1058.25,Fiber optic,Electronic check,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,3,2,5,10,7.151375757211901
3138-BKYAV,Yes,1.0,0.6675,6,Month-to-month,85.35,489.45,Fiber optic,Electronic check,No,Yes,No,Yes,No,Yes,No,No,No,Male,Yes,2,2,5,9,6.007638970787475
9926-PJHDQ,No,0.0,0.021,72,Two year,76.8,5468.45,DSL,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,2,4,11,0.23150468797624346
8098-TDCBU,No,0.0,0.0119,42,Two year,25.25,1108.2,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,Female,Yes,5,0,2,7,0.08339240247468238
4785-NKHCX,No,0.0,0.1879,5,Month-to-month,20.05,94.15,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,2,0,2,4,0.7515045997871526
4250-WAROZ,No,0.0,0.2739,60,Month-to-month,93.25,5774.55,Fiber optic,Electronic check,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,3,5,13,3.5612855225574114
4625-LAMOB,No,0.0,0.0046,44,Two year,20.4,905.55,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,5,0,2,7,0.03236833942147754
0727-BMPLR,Yes,0.0,0.3446,55,One year,100.0,5509.3,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,2,5,12,4.134974980882859
0392-BZIUW,No,0.0,0.0695,72,Two year,105.0,7589.8,Fiber optic,Credit card (automatic),Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,0.9029369075084179
9778-OGKQZ,No,0.0,0.0164,72,Two year,92.0,6782.15,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,4,5,14,0.22956181831096334
7408-OFWXJ,No,0.0,0.0096,72,Two year,89.8,6510.45,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Female,Yes,5,4,5,14,0.13509175167883436
2252-NKNSI,No,0.0,0.0214,52,Two year,85.15,4461.85,DSL,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Male,Yes,5,4,5,14,0.29995638181980366
8713-IGZSO,No,0.0,0.2476,2,Month-to-month,24.85,62.0,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,Male,Yes,1,0,2,3,0.7429483766546576
7695-PKLCZ,No,0.0,0.0012,68,Two year,20.5,1424.9,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,5,0,2,7,0.008268307474246117
3224-DFQNQ,No,0.0,0.0663,66,One year,89.0,5898.6,Fiber optic,Electronic check,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Female,Yes,5,2,5,12,0.7950606949372832
9944-HKVVB,Yes,1.0,0.7579,3,Month-to-month,95.1,307.4,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,Yes,No,No,No,Female,Yes,1,3,5,9,6.821335768152955
1573-LGXBA,No,0.0,0.1705,57,One year,97.55,5598.0,Fiber optic,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Male,Yes,5,3,5,13,2.216970775571257
3050-GBUSH,No,1.0,0.6014,3,Month-to-month,34.8,113.95,DSL,Credit card (automatic),No,No,No,Yes,No,Yes,No phone service,No,No,Female,No,1,1,2,4,2.4055097530069167
9342-VNIMQ,No,0.0,0.1729,33,Month-to-month,54.65,1665.2,DSL,Bank transfer (automatic),No,Yes,No,No,No,Yes,Yes,No,No,Male,Yes,5,1,3,9,1.5561370028647117
3523-BRGUW,No,0.0,0.033,26,One year,19.3,504.2,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,5,0,1,6,0.19806728004494278
4661-NJEUX,No,0.0,0.2724,1,Month-to-month,20.05,20.05,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,1,0,2,3,0.8173301585817881
1258-YMZNM,No,0.0,0.3708,27,One year,110.5,2857.6,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,4,5,14,5.19109741426454
0048-LUMLS,No,0.0,0.2047,37,One year,91.2,3247.55,Fiber optic,Credit card (automatic),No,No,No,Yes,Yes,No,No,Yes,Yes,Male,Yes,5,2,5,12,2.456629300489124
7549-MYGPK,Yes,0.0,0.2426,63,Month-to-month,100.55,6215.35,Fiber optic,Electronic check,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Female,Yes,5,3,5,13,3.153885402509563
5898-IGSLP,No,0.0,0.2531,31,Month-to-month,89.3,2823.0,Fiber optic,Electronic check,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Male,Yes,5,1,5,11,2.7841679005024793
3804-RVTGV,Yes,0.0,0.3916,50,Month-to-month,103.85,5017.9,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,3,5,13,5.0908849581725715
6259-WJQLC,No,0.0,0.3786,32,Month-to-month,81.1,2619.25,Fiber optic,Credit card (automatic),No,No,No,No,No,Yes,Yes,No,No,Male,Yes,5,0,5,10,3.785837582346474
8975-SKGRX,No,0.0,0.0659,71,Two year,116.1,8310.55,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,4,5,14,0.9219790386705422
0678-RLHVP,No,0.0,0.1449,53,Two year,105.55,5682.25,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,No,Yes,No,No,Female,Yes,5,3,5,13,1.8830943917525187
4315-MURBD,Yes,0.0,0.4786,12,Month-to-month,98.9,1120.95,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Yes,No,No,No,Female,Yes,3,3,5,11,5.264684223675888
1051-GEJLJ,No,0.0,0.2115,2,Month-to-month,19.5,27.55,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,1,0,1,2,0.4229664695048243
5285-MVEHD,No,0.0,0.1839,56,One year,105.6,6068.65,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Female,Yes,5,4,5,14,2.574268721703821
0379-DJQHR,No,0.0,0.0095,67,Two year,81.35,5398.6,DSL,Credit card (automatic),Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Male,Yes,5,4,5,14,0.13319312736244315
4079-WWQQQ,No,0.0,0.0116,72,Two year,65.55,4807.45,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No phone service,No,No,Male,No,5,4,4,13,0.15036986919871376
4301-VVZKA,No,1.0,0.6304,16,Month-to-month,75.4,1189.4,Fiber optic,Electronic check,No,No,No,No,No,Yes,Yes,Yes,No,Male,Yes,4,0,4,8,5.043486673987036
9199-PWQVC,No,0.0,0.0539,63,One year,79.7,4786.15,DSL,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,4,4,13,0.7004598675071254
5393-HJZSM,No,0.0,0.0896,32,Month-to-month,76.3,2404.15,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Female,Yes,5,3,4,12,1.0747862828742196
7074-IEVOJ,Yes,1.0,0.7156,3,Month-to-month,79.4,205.05,Fiber optic,Electronic check,No,Yes,No,No,No,Yes,Yes,No,No,Female,Yes,1,1,4,6,4.293742359728213
8812-ZRHFP,No,0.0,0.2857,30,One year,86.45,2538.05,Fiber optic,Electronic check,No,No,No,No,Yes,No,No,Yes,Yes,Female,Yes,5,1,5,11,3.143072460912307
5146-CBVOE,No,0.0,0.3972,16,Month-to-month,75.1,1212.85,Fiber optic,Bank transfer (automatic),No,Yes,No,No,No,No,No,No,No,Female,Yes,4,1,4,9,3.574959336842718
5787-KXGIY,No,0.0,9.0E-4,72,Two year,19.3,1304.8,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Male,Yes,5,0,1,6,0.005354070612988426
